url,AC,Alignment,CHA,Challenge Rating,CON,DEX,HP,INT,Languages,Passive Perception,Roll 0,Roll 1,Saving Throws,Senses,Size,Skills,Source,Speed,STR,Type,WIS,Spell Book,Immunities,Roll 2,Roll 3,Condition Immunities,Roll 4,Resistances,Vulnerabilities,Hit Dice,Legendary Roll 0
https://roll20.net/compendium/dnd5e/Monsters:Ghoul#h-Ghoul,12,Chaotic Evil,6,1,10,15,22 (5d8),7,Common,10,"Bite
1d20 + 2
2d6+2",NA,NA,Darkvision 60 Ft.,Medium,NA,SRD 5.0,30 ft.,13,Undead,10,NA,Poison,NA,NA,"Charmed, Exhaustion, Poisoned",NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Ape#h-Giant%20Ape,12,Unaligned,7,7,18,14,157 (15d12+60),7,NA,14,"Fist
1d20 + 9
3d10+6","Rock
1d20 + 9
7d6+6",NA,NA,Huge,"Athletics +9, Perception +4",SRD 5.0,"40 ft., climb 40 ft.",23,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Badger#h-Giant%20Badger,10,Unaligned,5,1/4,15,10,13 (2d8+4),2,NA,11,"Bite
1d20 + 3
1d6+1","Claws
1d20 + 3
2d4+1",NA,Darkvision 30 Ft.,Medium,NA,SRD 5.0,"30 ft., Burrow 10 ft.",13,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Bat#h-Giant%20Bat,13,Unaligned,6,1/4,11,16,22 (4d10),2,NA,11,"Bite
1d20 + 4
1d6+2",NA,NA,Blindsight 60 Ft.,Large,NA,SRD 5.0,"10 ft., fly 60 ft.",15,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Boar#h-Giant%20Boar,12 (Natural Armor),Unaligned,5,2,16,10,42 (5d10+5),2,NA,8,"Tusk
1d20 + 5
2d6+3",NA,NA,NA,Large,NA,SRD 5.0,40 ft.,17,Beast,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Centipede#h-Giant%20Centipede,13 (Natural Armor),Unaligned,3,1/4,12,14,4 (1d6+1),1,NA,8,"Bite
1d20 + 4
1d4+2",NA,NA,Blindsight 30 Ft.,Small,NA,SRD 5.0,"30 ft., climb 30 ft.",5,Beast,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Constrictor%20Snake#h-Giant%20Constrictor%20Snake,12,Unaligned,3,2,12,14,60 (8d12+8),1,NA,12,"Bite
1d20 + 6
2d6+4","Constrict
1d20 + 6
2d8+4",NA,Blindsight 10 Ft.,Huge,Perception +2,SRD 5.0,"30 ft., swim 30 ft.",19,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Crab#h-Giant%20Crab,15 (Natural Armor),Unaligned,3,1/8,11,15,13 (3d8),1,NA,9,"Claw
1d20 + 3
1d6+1",NA,NA,Blindsight 30 Ft.,Medium,Stealth +4,SRD 5.0,"30 ft., swim 30 ft.",13,Beast,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Crocodile#h-Giant%20Crocodile,14 (Natural Armor),Unaligned,7,5,17,9,85 (9d12+27),2,NA,10,"Bite
1d20 + 8
3d10+5","Tail
1d20 + 8
2d8+5",NA,NA,Huge,Stealth +5,SRD 5.0,"30 ft., swim 50 ft.",21,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Eagle#h-Giant%20Eagle,13,Neutral Good,10,1,13,17,26 (4d10+4),8,"Giant Eagle, Understands Common And Auran But Can't Speak",14,"Beak
1d20 + 5
1d6+3","Talons
1d20 + 5
2d6+3",NA,NA,Large,Perception +4,SRD 5.0,"10 ft., fly 80 ft.",16,Beast,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Elk#h-Giant%20Elk,14 (Natural Armor),Unaligned,10,2,14,16,42 (5d12+10),7,"Giant Elk, Understands Common, Elvish, And Sylvan But Can't Speak",14,"Ram
1d20 + 6
2d6+4","Hooves
1d20 + 6
4d8+4",NA,NA,Huge,Perception +4,SRD 5.0,60 ft.,19,Beast,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Fire%20Beetle#h-Giant%20Fire%20Beetle,13 (Natural Armor),Unaligned,3,0,12,10,4 (1d6+1),1,NA,8,"Bite
1d20 + 1
1d6-1",NA,NA,Blindsight 30 Ft.,Small,NA,SRD 5.0,30 ft.,8,Beast,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Frog#h-Giant%20Frog,11,Unaligned,3,1/4,11,13,18 (4d8),2,NA,12,"Bite
1d20 + 3
1d6+1",NA,NA,Darkvision 30 Ft.,Medium,"Perception +2, Stealth +3",SRD 5.0,"30 ft., swim 30 ft.",12,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Goat#h-Giant%20Goat,11 (Natural Armor),Unaligned,6,1/2,12,11,19 (3d10+3),3,NA,11,"Ram
1d20 + 5
2d4+3",NA,NA,NA,Large,NA,SRD 5.0,40 ft.,17,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Hyena#h-Giant%20Hyena,12,Unaligned,7,1,14,14,45 (6d10+12),2,NA,13,"Bite
1d20 + 5
1d6+3",NA,NA,NA,Large,Perception +3,SRD 5.0,50 ft.,16,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Lizard#h-Giant%20Lizard,12 (Natural Armor),Unaligned,5,1/4,13,12,19 (3d10+3),2,NA,10,"Bite
1d20 + 4
1d8+2",NA,NA,Darkvision 30 Ft.,Large,NA,SRD 5.0,"30 ft., climb 30 ft.",15,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Octopus#h-Giant%20Octopus,11,Unaligned,4,1,13,13,52 (8d10+8),4,NA,14,"Tentacles
1d20 + 5
2d6+3",NA,NA,Darkvision 60 Ft.,Large,"Perception +4, Stealth +5",SRD 5.0,"10 ft., swim 60 ft.",17,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Owl#h-Giant%20Owl,12,Neutral,10,1/4,12,15,19 (3d10+3),8,"Giant Owl, Understands Common, Elvish, And Sylvan But Can't Speak",15,"Talons
1d20 + 3
2d6+1",NA,NA,Darkvision 120 Ft.,Large,"Perception +5, Stealth +4",SRD 5.0,"5 ft., fly 60 ft.",13,Beast,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Poisonous%20Snake#h-Giant%20Poisonous%20Snake,14,Unaligned,3,1/4,13,18,11 (2d8+2),2,NA,12,"Bite
1d20 + 6
1d4+4",NA,NA,Blindsight 10 Ft.,Medium,Perception +2,SRD 5.0,"30 ft., swim 30 ft.",10,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Rat#h-Giant%20Rat,12,Unaligned,4,1/8,11,15,7 (2d6),2,NA,10,"Bite
1d20 + 4
1d4+2",NA,NA,Darkvision 60 Ft.,Small,NA,SRD 5.0,30 ft.,7,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Scorpion#h-Giant%20Scorpion,15 (Natural Armor),Unaligned,3,3,15,13,52 (7d10+14),1,NA,9,"Claw
1d20 + 4
1d8+2","Sting
1d20 + 4
1d10+2",NA,Blindsight 60 Ft.,Large,NA,SRD 5.0,40 ft.,15,Beast,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Sea%20Horse#h-Giant%20Sea%20Horse,13 (Natural Armor),Unaligned,5,1/2,11,15,16 (3d10),2,NA,11,"1d20 + 3
1d6+1",NA,NA,NA,Large,NA,SRD 5.0,"0 ft., swim 40 ft.",12,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Shark#h-Giant%20Shark,13 (Natural Armor),Unaligned,5,5,21,11,126 (11d12+55),1,NA,13,"Bite
1d20 + 9
3d10+6",NA,NA,Blindsight 60 Ft.,Huge,Perception +3,SRD 5.0,Swim 50 ft.,23,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Spider#h-Giant%20Spider,14 (Natural Armor),Unaligned,4,1,12,16,26 (4d10+4),2,NA,10,"Bite
1d20 + 5
1d8+3","Web
1d20 + 5
0",NA,"Blindsight 10 Ft., Darkvision 60 Ft.",Large,Stealth +7,SRD 5.0,"30 ft., climb 30 ft.",14,Beast,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Toad#h-Giant%20Toad,11,Unaligned,3,1,13,13,39 (6d10+6),2,NA,10,"Bite
1d20 + 4
1d10+2",NA,NA,Darkvision 30 Ft.,Large,NA,SRD 5.0,"20 ft., swim 40 ft.",15,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Vulture#h-Giant%20Vulture,10,Neutral Evil,7,1,15,10,22 (3d10+6),6,Understands Common But Can't Speak,13,"Beak
1d20 + 4
2d4+2","Talons
1d20 + 4
2d6+2",NA,NA,Large,Perception +3,SRD 5.0,"10 ft., fly 60 ft.",15,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Wasp#h-Giant%20Wasp,12,Unaligned,3,1/2,10,14,13 (3d8),1,NA,10,"Sting
1d20 + 4
1d6+2",NA,NA,NA,Medium,NA,SRD 5.0,"10 ft., fly 50 ft., swim 50 ft.",10,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Weasel#h-Giant%20Weasel,13,Unaligned,5,1/8,10,16,9 (2d8),4,NA,13,"Bite
1d20 + 5
1d4+3",NA,NA,Darkvision 60 Ft.,Medium,"Perception +3, Stealth +5",SRD 5.0,40 ft.,11,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Giant%20Wolf%20Spider#h-Giant%20Wolf%20Spider,13,Unaligned,4,1/4,13,16,11 (2d8+2),3,NA,13,"Bite
1d20 + 3
1d6+1",NA,NA,"Blindsight 10 Ft., Darkvision 60 Ft.",Medium,"Perception +3, Stealth +7",SRD 5.0,"40 ft., climb 40 ft.",12,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gibbering%20Mouther#h-Gibbering%20Mouther,9,Neutral,6,2,16,8,67 (9d8+27),3,NA,10,"Bites
1d20 + 2
5d6",NA,NA,Darkvision 60 Ft.,Medium,NA,SRD 5.0,"10 ft., swim 10 ft.",10,Aberration,10,NA,NA,NA,NA,Prone,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Glabrezu#h-Glabrezu,17 (Natural Armor),Chaotic Evil,16,9,21,15,157 (15d10+75),19,"Abyssal, Telepathy 120 Ft.",13,"Pincer
1d20 + 9
2d10+5","Fist
1d20 + 9
2d4+2","Str +9, Con +9, Wis +7, Cha +7",Truesight 120 Ft.,Large,NA,SRD 5.0,40 ft.,20,Fiend (Demon),17,"Darkness, Detect Magic, Dispel Magic, Confusion, Fly, Power Word Stun",Poison,NA,NA,Poisoned,NA,"Cold, Fire, Lightning; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gladiator#h-Gladiator,"16 (Studded Leather, Shield)",Any Alignment,15,5,16,15,112 (15d8+45),10,Any One Language (Usually Common),11,"One Handed
1d20 + 7
2d6+4","Two Handed
1d20 + 7
2d8+4","Str +7, Dex +5, Con +6",NA,Medium,"Athletics +10, Intimidation +5",SRD 5.0,30 ft.,18,Humanoid (Any Race),12,NA,NA,"Shield Bash
1d20 + 7
2d4+4",NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gnoll#h-Gnoll,"15 (Hide Armor, Shield)",Chaotic Evil,7,1/2,11,12,22 (5d8),6,Gnoll,10,"1d20 + 4
1d4+2","1d20 + 4
1d6+2",NA,Darkvision 60 Ft.,Medium,NA,SRD 5.0,30 ft.,14,Humanoid (Gnoll),10,NA,NA,"1d20 + 3
1d8+1",NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gnome%2C%20Deep%20%28Svirfneblin%29#h-Gnome%2C%20Deep%20%28Svirfneblin%29,15 (chain shirt),Neutral Good,9,1/2,14,14,16,12,"Gnomish, Terran, Undercommon",12,"1d20+4
1d8+2","1d20+4
1d4+2",NA,Darkvision 120 ft.,Small,"Investigation +3, Perception +2, Stealth +4",SRD 5.0,20 ft.,15,Humanoid (gnome),10,NA,NA,NA,NA,NA,NA,NA,NA,3d6+6,NA
https://roll20.net/compendium/dnd5e/Monsters:Goat#h-Goat,10,Unaligned,5,0,11,10,4 (1d8),2,NA,10,"Ram
1d20 + 3
1d4+1",NA,NA,NA,Medium,NA,SRD 5.0,40 ft.,12,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Goblin#h-Goblin,"15 (Leather Armor, Shield)",Neutral Evil,8,1/4,10,14,7 (2d6),10,"Common, Goblin",9,"1d20 + 4
1d6+2","1d20 + 4
1d6+2",NA,Darkvision 60 Ft.,Small,Stealth +6,SRD 5.0,30 ft.,8,Humanoid (Goblinoid),8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gold%20Dragon%20Wyrmling#h-Gold%20Dragon%20Wyrmling,17 (Natural Armor),Lawful Good,16,3,17,14,60 (8d8+24),14,Draconic,14,"Bite
1d20 + 6
1d10+4","Fire Breath
1d20 + 0
4d10","Dex +4, Con +5, Wis +2, Cha +5","Blindsight 10 Ft., Darkvision 60 Ft.",Medium,"Perception +4, Stealth +4",SRD 5.0,"30 ft., fly 60 ft., swim 30 ft.",19,Dragon,11,NA,Fire,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gorgon#h-Gorgon,19 (Natural Armor),Unaligned,7,5,18,11,114 (12d10+48),2,NA,14,"Gore
1d20 + 8
2d12+5","Hooves
1d20 + 8
2d10+5",NA,Darkvision 60 Ft.,Large,Perception +4,SRD 5.0,40 ft.,20,Monstrosity,12,NA,Petrified,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gray%20Ooze#h-Gray%20Ooze,8,Unaligned,2,1/2,16,6,22 (3d8+9),1,NA,8,"1d20 + 3
1d6+1",NA,NA,Blindsight 60 Ft. (Blind Beyond This Radius),Medium,Stealth +2,SRD 5.0,"10 ft., climb 10 ft.",12,Ooze,6,NA,NA,NA,NA,"Blinded, Charmed, Deafened, Exhaustion, Frightened, Prone",NA,"Acid, Cold, Fire",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Green%20Dragon%20Wyrmling#h-Green%20Dragon%20Wyrmling,17 (Natural Armor),Lawful Evil,13,2,13,12,38 (7d8+7),14,Draconic,14,"Bite
1d20 + 4
1d10+3+1d6","Poison Breath
1d20 + 0
6d6","Dex +3, Con +3, Wis +2, Cha +3","Blindsight 10 Ft., Darkvision 60 Ft.",Medium,"Perception +4, Stealth +3",SRD 5.0,"30 ft., fly 60 ft., swim 30 ft.",15,Dragon,11,NA,Poison,NA,NA,Poisoned,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Green%20Hag#h-Green%20Hag,17 (Natural Armor),Neutral Evil,14,3,16,12,82 (11d8+33),13,"Common, Draconic, Sylvan",14,"Claws
1d20 + 6
2d8+4",NA,NA,Darkvision 60 Ft.,Medium,"Arcana +3, Deception +4, Perception +4, Stealth +3",SRD 5.0,30 ft.,18,Fey,14,"Dancing Lights, Minor Illusion, Vicious Mockery, Identify, Ray Of Sickness, Hold Person, Locate Object, Bestow Curse, Counterspell, Lightning Bolt, Phantasmal Killer, Polymorph, Contact Other Plane, Scrying, Eyebite",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Grick#h-Grick,14 (Natural Armor),Neutral,5,2,11,14,27 (6d8),3,NA,12,"1d20 + 4
2d6+2","1d20 + 4
1d6+2",NA,Darkvision 60 Ft.,Medium,NA,SRD 5.0,"30 ft., climb 30 ft.",14,Monstrosity,14,NA,NA,NA,NA,NA,NA,"Bludgeoning, Piercing, And Slashing Damage From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Griffon#h-Griffon,12,Unaligned,8,2,16,15,59 (7d10+21),2,NA,15,"1d20 + 6
1d8+4","1d20 + 6
2d6+4",NA,Darkvision 60 Ft.,Large,Perception +5,SRD 5.0,"30 ft., fly 80 ft.",18,Monstrosity,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Grimlock#h-Grimlock,11,Neutral Evil,6,1/4,12,12,11 (2d8+2),9,Undercommon,13,"Spiked Bone Club
1d20 + 5
1d4+5+1d4",NA,NA,Blindsight 30 Ft. Or 10 Ft. While Deafened (Blind Beyond This Radius),Medium,"Athletics +5, Perception +3, Stealth +3",SRD 5.0,30 ft.,16,Humanoid (Grimlock),8,NA,Blinded,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Guard#h-Guard,"16 (Chain Shirt, Shield)",Any Alignment,10,1/8,12,12,11 (2d8+2),10,Any One Language (Usually Common),12,"One Handed
1d20 + 3
1d6+1","Two Handed
1d20 + 5
1d8+1",NA,NA,Medium,Perception +2,SRD 5.0,30 ft.,13,Humanoid (Any Race),11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Guardian%20Naga#h-Guardian%20Naga,18 (Natural Armor),Lawful Good,18,10,16,18,127 (15d10+45),16,"Celestial, Common",14,"Bite
1d20 + 8
1d8+4","Spit Poison
1d20 + 8
10d8","Dex +8, Con +7, Int +7, Wis +8, Cha +8",Darkvision 60 Ft.,Large,NA,SRD 5.0,40 ft.,19,Monstrosity,19,"Mending, Sacred Flame, Thaumaturgy, Command, Cure Wounds, Shield of Faith, Calm Emotions, Hold Person, Bestow Curse, Clairvoyance, Banishment, Freedom of Movement, Flame Strike, Geas, True Seeing",Poison,NA,NA,"Charmed, Poisoned",NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Gynosphinx#h-Gynosphinx,17 (Natural Armor),Lawful Neutral,18,11,16,15,136 (16d10+48),18,"Common, Sphinx",18,"Claw
1d20 + 9
2d8+4",NA,NA,Truesight 120 Ft.,Large,"Arcana +12, History +12, Perception +8, Religion +8",SRD 5.0,"40 ft., fly 60 ft.",18,Monstrosity,18,"Mage Hand, Minor Illusion, Prestidigitation, Detect Magic, Identify, Shield, Darkness, Locate Object, Suggestion, Dispel Magic, Remove Curse, Tongues, Banishment, Greater Invisibility, Legend Lore",Psychic,NA,NA,"Charmed, Frightened",NA,"Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Half-Red%20Dragon%20Veteran#h-Half-Red%20Dragon%20Veteran,18 (plate),Any,10,5,14,13,65,10,"Common, Draconic",12,"1d20+5
1d8+3","1d20+5
1d6+3",NA,"Blindsight 10 ft., Darkvision 60 ft.",Medium,"Athletics +5, Perception +2",SRD 5.0,30 ft.,16,Humanoid (human),11,NA,NA,"1d20+3
1d10+1",NA,NA,NA,Fire,NA,10d8+20,NA
https://roll20.net/compendium/dnd5e/Monsters:Harpy#h-Harpy,11,Chaotic Evil,13,1,12,13,38 (7d8+7),7,Common,10,"1d20 + 3
2d4+1","1d20 + 3
1d4+1",NA,NA,Medium,NA,SRD 5.0,"20 ft., fly 40 ft.",12,Monstrosity,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hawk#h-Hawk,13,Unaligned,6,0,8,16,1 (1d4-1),2,NA,14,"Talons
1d20 + 5
1",NA,NA,NA,Tiny,Perception +4,SRD 5.0,"10 ft., fly 60 ft.",5,Beast,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hell%20Hound#h-Hell%20Hound,15 (Natural Armor),Lawful Evil,6,3,14,12,45 (7d8+14),6,Understands Infernal But Can't Speak It,15,"1d20 + 5
1d8+3","1d20 + 0
6d6",NA,Darkvision 60 Ft.,Medium,Perception +5,SRD 5.0,50 ft.,17,Fiend,13,NA,Fire,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hezrou#h-Hezrou,16 (Natural Armor),Chaotic Evil,13,8,20,17,136 (13d10+65),5,"Abyssal, Telepathy 120 Ft.",11,"Bite
1d20 + 7
2d10+4","Claw
1d20 + 7
2d6+4","Str +7, Con +8, Wis +4",Darkvision 120 Ft.,Large,NA,SRD 5.0,30 ft.,19,Fiend (Demon),12,NA,Poison,NA,NA,Poisoned,NA,"Cold, Fire, Lightning; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hill%20Giant#h-Hill%20Giant,13 (Natural Armor),Chaotic Evil,6,5,19,8,105 (10d12+40),5,Giant,12,"Greatclub
1d20 + 8
3d8+5","1d20 + 8
3d10+5",NA,NA,Huge,Perception +2,SRD 5.0,40 ft.,21,Giant,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hippogriff#h-Hippogriff,11,Unaligned,8,1,13,13,19 (3d10+3),2,NA,15,"1d20 + 5
1d10+3","1d20 + 5
2d6+3",NA,NA,Large,Perception +5,SRD 5.0,"40 ft, fly 60 ft.",17,Monstrosity,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hobgoblin#h-Hobgoblin,"18 (Chain Mail, Shield)",Lawful Evil,9,1/2,12,12,11 (2d8+2),10,"Common, Goblin",10,"1d20 + 3
1d8+1","1d20 + 3
1d8+1",NA,Darkvision 60 Ft.,Medium,NA,SRD 5.0,30 ft.,13,Humanoid (Goblinoid),10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Homunculus#h-Homunculus,13 (Natural Armor),Neutral,7,0,11,15,5 (2d4),10,Understands The Languages Of Its Creator But Can't Speak,10,"Bite
1d20 + 4
1",NA,NA,Darkvision 60 Ft.,Tiny,NA,SRD 5.0,"20 ft., fly 40 ft.",4,Construct,10,NA,Poison,NA,NA,"Charmed, Poisoned",NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Horned%20Devil#h-Horned%20Devil,18 (Natural Armor),Lawful Evil,17,11,21,17,178 (17d10+85),12,"Infernal, Telepathy 120 Ft.",13,"Fork
1d20 + 10
2d8+6","Tail
1d20 + 10
1d8+6","Str +10, Dex +7, Wis +7, Cha +7",Darkvision 120 Ft.,Large,NA,SRD 5.0,"20 ft., fly 60 ft.",22,Fiend (Devil),16,NA,"Fire, Poison","Flame
1d20 + 7
4d6",NA,Poisoned,NA,"Cold; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons That Aren't Silvered",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hunter%20Shark#h-Hunter%20Shark,12 (Natural Armor),Unaligned,4,2,15,13,45 (6d10+12),1,NA,12,"Bite
1d20 + 6
2d8+4",NA,NA,Darkvision 30 Ft.,Large,Perception +2,SRD 5.0,Swim 40 ft.,18,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hydra#h-Hydra,15 (Natural Armor),Unaligned,7,8,20,12,172 (15d12+75),2,NA,16,"1d20 + 8
1d10+5",NA,NA,Darkvision 60 Ft.,Huge,Perception +6,SRD 5.0,"30 ft., swim 30 ft.",20,Monstrosity,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Hyena#h-Hyena,11,Unaligned,5,0,12,13,5 (1d8+1),2,NA,13,"Bite
1d20 + 2
1d6",NA,NA,NA,Medium,Perception +3,SRD 5.0,50 ft.,11,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Ice%20Devil#h-Ice%20Devil,18 (Natural Armor),Lawful Evil,18,14,18,14,180 (19d10+76),18,"Infernal, Telepathy 120 Ft.",12,"Bite
1d20 + 10
2d6+5+3d6","Claws
1d20 + 10
2d4+5+3d6","Dex +7, Con +9, Wis +7, Cha +9","Blindsight 60 Ft., Darkvision 120 Ft.",Large,NA,SRD 5.0,40 ft.,21,Fiend (Devil),15,NA,"Fire, Poison","Tail
1d20 + 10
2d6+5+3d6",NA,Poisoned,NA,"Bludgeoning, Piercing, And Slashing From Nonmagical Weapons That Aren't Silvered",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Ice%20Mephit#h-Ice%20Mephit,11,Neutral Evil,12,1/2,10,13,21 (6d6),9,"Aquan, Auran",12,"Claws
1d20 + 3
1d4+1",NA,NA,Darkvision 60 Ft.,Small,"Perception +2, Stealth +3",SRD 5.0,"30 ft., fly 30 ft.",7,Elemental,11,Fog Cloud,"Cold, Poison",NA,NA,Poisoned,NA,NA,"Bludgeoning, Fire",NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Imp#h-Imp,13,Lawful Evil,14,1,13,17,10 (3d4+3),11,"Infernal, Common",11,"Sting/Bite
1d20 + 5
1d4+3",NA,NA,Darkvision 120 Ft.,Tiny,"Deception +4, Insight +3, Persuasion +4, Stealth +5",SRD 5.0,"20 ft., fly 40 ft.",6,Fiend (Devil),12,NA,"Fire, Poison",NA,NA,Poisoned,NA,"Cold; Bludgeoning, Piercing, And Slashing From Nonmagical/nonsilver Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Invisible%20Stalker#h-Invisible%20Stalker,14,Neutral,11,6,14,19,104 (16d8+32),10,"Auran, Understands Common But Doesn't Speak It",18,"Slam
1d20 + 6
2d6+3",NA,NA,Darkvision 60 Ft.,Medium,"Perception +8, Stealth +10",SRD 5.0,"50 ft., fly 50 ft. (hover)",16,Elemental,15,NA,Poison,NA,NA,"Exhaustion, Grappled, Paralyzed, Petrified, Poisoned, Prone, Restrained, Unconscious",NA,"Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
